item,itemLabel,startDate,endDate
Q57324,Blaise Compaoré,1987-10-15,2014-10-31
Q1627285,Honoré Traoré,2014-10-31,2014-11-01
Q18402168,Yacouba Isaac Zida,2014-11-01,2014-11-18
Q16105972,Michel Kafando,2014-11-18,2015-09-17
Q20978710,Gilbert Diendéré,2015-09-17,2015-09-23
Q19628964,Chérif Sy,2015-09-17,2015-09-23
Q16105972,Michel Kafando,2015-09-23,2015-12-29
Q599988,Roch Marc Christian Kaboré,2015-12-29,2022-01-24
Q110666454,Paul-Henri Sandaogo Damiba,2022-01-24,2022-09-30
Q114341246,Ibrahim Traoré,2022-09-30,
