who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
63460827,,Minister of National Education and Literacy,2018-01-31,2019-01-19,,Jean-Martin Coulibaly,,Position abolished,0
63460827,,"Minister of National Education, Literacy and Promotion of National Languages",2019-01-24,,,Position established,,,1
