item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q114835874,Apollinaire Joachim Kyélem de Tambèla,,,,,,false,,,,
Q1232182,Djibril Bassolé,NormalRank,Q1301716,Nouna,true,true,true,false,false,false,true
Q12897461,Stanislas Ouaro,NormalRank,Q965,Burkina Faso,true,true,false,,,,
Q16105972,Michel Kafando,NormalRank,Q3777,Ouagadougou,true,true,false,,,,
Q16188989,Salif Diallo,NormalRank,Q569904,Ouahigouya,true,true,true,false,true,false,false
Q16188989,Salif Diallo,NormalRank,Q569904,Ouahigouya,true,true,true,true,true,false,false
Q1627285,Honoré Traoré,NormalRank,Q934436,Dédougou,true,true,false,,,,
Q1723580,Alain Bédouma Yoda,NormalRank,Q997984,Komtoèga Department,true,true,true,false,false,false,true
Q18402168,Yacouba Isaac Zida,NormalRank,Q940973,Yako,true,true,false,,,,
Q19628964,Chérif Sy,NormalRank,Q752257,Néma,true,true,true,false,false,false,true
Q20978710,Gilbert Diendéré,NormalRank,Q3777,Ouagadougou,true,true,true,false,false,false,true
Q21029300,Jean Sanon,,,,,,false,,,,
Q21062160,Lassina Zerbo,NormalRank,Q965,Burkina Faso,true,true,true,false,false,false,true
Q21066017,Moussa Nébié,NormalRank,Q579512,Pouni,true,true,true,false,false,true,true
Q21979800,Rosine Sori-Coulibaly,,,,,,false,,,,
Q22043905,Paul Kaba Thieba,NormalRank,Q223761,Bobo-Dioulasso,true,true,true,false,false,false,true
Q25115075,Alpha Barry,NormalRank,Q1008,Ivory Coast,true,false,true,false,true,false,false
Q26036365,Eric Bougouma,NormalRank,Q3777,Ouagadougou,true,true,false,,,,
Q3333014,Mélégué Maurice Traoré,,,,,,false,,,,
Q354710,Tertius Zongo,NormalRank,Q460697,Koudougou,true,true,true,false,false,false,true
Q3576507,Zéphirin Diabré,NormalRank,Q3777,Ouagadougou,true,true,true,false,false,false,true
Q39027266,Hadja Fatimata Ouattara,,,,,,false,,,,
Q430907,Céline Yoda,NormalRank,Q965,Burkina Faso,true,true,true,false,false,true,true
Q434742,Paramanga Ernest Yonli,NormalRank,Q1000305,Tansarga Department,true,true,true,false,false,false,true
Q51210626,Bachir Ismaël Ouédraogo,NormalRank,Q965,Burkina Faso,true,true,true,false,false,false,true
Q599988,Roch Marc Christian Kaboré,NormalRank,Q3777,Ouagadougou,true,true,true,true,false,false,false
Q60813372,Christophe Joseph Marie Dabiré,NormalRank,Q797440,French Upper Volta,false,false,true,false,false,true,true
Q620581,Kadré Désiré Ouedraogo,NormalRank,Q895276,Boussouma Department,true,true,true,false,false,false,true
Q722327,Bénéwendé Stanislas Sankara,NormalRank,Q3777,Ouagadougou,true,true,true,false,false,false,true
Q7459009,Seydou Bouda,,,,,,false,,,,
Q7565025,Soungalo Ouattara,NormalRank,Q223761,Bobo-Dioulasso,true,true,true,false,false,false,true
Q78185212,Alassane Bala Sakandé,NormalRank,Q3777,Ouagadougou,true,true,true,false,false,true,true
Q8062562,Yéro Boly,NormalRank,Q834189,Komki-Ipala,true,true,false,,,,
Q85854637,Salifou Ouedraogo,,,,,,false,,,,
Q86735870,Laurence Ilboudo-Marchal,NormalRank,Q3733,Conakry,true,true,true,false,false,true,true
Q88312064,Siméon Sawadogo,NormalRank,Q7396013,Sabce,true,true,true,false,false,true,true
Q88503664,Harouna Kaboré,NormalRank,Q2868325,Assuéfry,true,true,true,false,true,false,false
Q88720923,Rose Marie Compaoré,NormalRank,Q227059,Zoundwéogo Province,true,true,false,,,,
Q89000319,Vincent Dabilgou,,,,,,false,,,,
Q97365430,Léonie Claudine Lougué,,,,,,false,,,,
Q98846914,Lassané Kaboré,,,,,,false,,,,
Q57324,Blaise Compaoré,NormalRank,Q3777,Ouagadougou,true,true,true,false,false,false,true
Q57882,Luc-Adolphe Tiao,NormalRank,Q621925,Tenkodogo,true,true,true,false,false,false,true
Q58205,Youssouf Ouédraogo,NormalRank,Q620659,Tikaré,true,true,true,false,false,false,true
